benchmark,network_id,network,domain,fold,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,negative_ratio,is_primary_ratio,family,method
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,fsw,0.967899605933663,0.9679883469550553,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493023232072677,1853,1853,1853,3706,911,246,3041,0.8205612520237453,1963,0.0,1963,116,1847,110,True,1,True,enhanced_local,FSW
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hdi,0.9676522096294247,0.967813458084482,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492688983626837,1853,1853,1853,3706,368,208,3546,0.9568267674042094,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,HDI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hpi,0.9679986511342166,0.9680799415425578,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493129470949573,1853,1853,1853,3706,224,142,3624,0.9778737182946573,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,HPI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia1,0.9684174960072685,0.9683570552150814,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493589437000785,1853,1853,1853,3706,1224,119,2601,0.7018348623853211,1963,0.0,1963,116,1847,110,True,1,True,enhanced_local,IA1
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia2,0.9683778017680171,0.968322689042346,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493544395645438,1853,1853,1853,3706,1227,115,2594,0.6999460334592552,1963,0.0,1963,116,1847,110,True,1,True,enhanced_local,IA2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ja,0.967762366652192,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,456,219,3469,0.9360496492174851,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,JA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lit,0.939682444932,0.9396441178946119,0.8915272531030761,0.8915272531030761,0.8915272531030761,0.9087016737236783,1853,1853,1853,3706,1531,49,2224,0.6001079330814895,2068,0.0,2068,221,1847,215,True,1,True,enhanced_local,LIT-i2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,llhn,0.964786922725702,0.9667898994905945,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9487995040615453,1853,1853,1853,3706,710,250,3246,0.875876956287102,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,LLHN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_aa,0.9684280230498161,0.9683620062738654,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493595216295603,1853,1853,1853,3706,1416,138,2428,0.6551538046411225,1963,0.0,1963,116,1847,110,True,1,True,local_bayesian,LNB-AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_cn,0.9683161701435559,0.9682875947727305,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493466251545492,1853,1853,1853,3706,1404,138,2440,0.6583917970858068,1963,0.0,1963,116,1847,110,True,1,True,local_bayesian,LNB-CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_ra,0.9684226652746695,0.9683550165438174,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493589990871679,1853,1853,1853,3706,1416,138,2428,0.6551538046411225,1963,0.0,1963,116,1847,110,True,1,True,local_bayesian,LNB-RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lpi,0.9822361050407562,0.9820869237003981,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723803093347447,1853,1853,1853,3706,868,180,3018,0.8143550998381004,1872,0.0,1872,62,1810,19,True,1,True,quasi_local_path,LPI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lrw,0.9573550632980099,0.9566444519454603,0.9190501888828926,0.9190501888828926,0.9190501888828926,0.9319624387050628,1853,1853,1853,3706,1596,63,2173,0.5863464651915812,1963,0.0,1963,153,1810,110,True,1,True,quasi_local_walk,LRW-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ora_cni,0.9819497530168184,0.9817910251283707,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723350244316518,1853,1853,1853,3706,1690,53,2069,0.5582838640043173,1872,0.0,1872,62,1810,19,True,1,True,quasi_local_path,ORA-CNI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,pa,0.8663217621545126,0.8480297261569386,0.7636265515380464,0.7636265515380464,0.7636265515380464,0.792635769269831,1853,1853,1853,3706,503,285,3488,0.9411764705882353,203,30.0,60,33,27,39,True,1,True,degree_based,PA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,pfp,0.9812420816206702,0.9813052388900425,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9722471927474021,1853,1853,1853,3706,1710,51,2047,0.5523475445223961,1872,0.0,1872,62,1810,19,True,1,True,quasi_local_walk,PFP-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ra,0.9684275655395184,0.9683646274226333,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493601928953321,1853,1853,1853,3706,1185,137,2658,0.7172153264975715,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ra_cni,0.9816935389024364,0.9815466758154466,0.9665407447382622,0.9665407447382622,0.9665407447382622,0.971884472986705,1853,1853,1853,3706,1561,73,2218,0.5984889368591473,1875,0.0,1875,63,1812,22,True,1,True,enhanced_local,RA-CNI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,sa,0.9678963487252205,0.9679624267061276,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492963098938897,1853,1853,1853,3706,884,268,3090,0.8337830545062062,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,SA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,so,0.967762366652192,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,456,219,3469,0.9360496492174851,1963,0.0,1963,116,1847,110,True,1,True,local_similarity,SO
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,srw,0.9827043533035479,0.9823739394904895,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9724256855917317,1853,1853,1853,3706,1667,54,2093,0.5647598488936859,1872,0.0,1872,62,1810,19,True,1,True,quasi_local_walk,SRW-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,aa,0.9464661419144453,0.9683439785951167,0.937938478143551,0.937938478143551,0.937938478143551,0.947884062592146,1853,1853,9265,11118,1227,140,10031,0.9022306170174492,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_aa,0.7453945781115814,0.8471836775823922,0.7085806799784133,0.7085806799784133,0.7085806799784132,0.7512759679859069,1853,1853,9265,11118,1135,92,10075,0.90618816333873,9826,0.0,9826,566,9260,561,True,5,False,enhanced_local,CAR-AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_cn,0.7450308090666361,0.8471568253694582,0.7085806799784133,0.7085806799784133,0.7085806799784132,0.751249820788893,1853,1853,9265,11118,440,207,10885,0.9790429933441266,9826,0.0,9826,566,9260,561,True,5,False,enhanced_local,CAR-CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_ra,0.7453829371819424,0.8471821048931314,0.7085806799784133,0.7085806799784133,0.7085806799784132,0.7512745302231676,1853,1853,9265,11118,1127,92,10083,0.9069077172153265,9826,0.0,9826,566,9260,561,True,5,False,enhanced_local,CAR-RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,cn,0.9433588174687763,0.9681043182260997,0.937938478143551,0.937938478143551,0.937938478143551,0.9477325252816371,1853,1853,9265,11118,40,38,11116,0.9998201115308508,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,fl,0.9663434457713667,0.9819054237101544,0.9552077711818673,0.9552077711818673,0.9552077711818673,0.9620524543357463,1853,1853,9265,11118,879,182,10421,0.9373088685015291,9079,2.8954991203473673e-08,188,21,167,2,True,5,False,quasi_local_path,FL-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,fsw,0.9442856337224116,0.9680230334904177,0.937938478143551,0.937938478143551,0.937938478143551,0.9476523166324229,1853,1853,9265,11118,918,247,10447,0.9396474186004677,9345,0.0,9345,116,9229,80,True,5,False,enhanced_local,FSW
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hdi,0.9423020808563911,0.9677749563214681,0.937938478143551,0.937938478143551,0.937938478143551,0.9474010345108113,1853,1853,9265,11118,371,208,10955,0.9853390897643461,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,HDI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hpi,0.9351862209138749,0.9674734077176522,0.937938478143551,0.937938478143551,0.937938478143551,0.9465819109071542,1853,1853,9265,11118,224,143,11037,0.9927145169994603,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,HPI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia1,0.9464741447924819,0.9683453182933759,0.937938478143551,0.937938478143551,0.937938478143551,0.9478854982869188,1853,1853,9265,11118,1231,123,10010,0.9003417880913833,9345,0.0,9345,116,9229,80,True,5,False,enhanced_local,IA1
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia2,0.9462973579146001,0.9683172137538084,0.937938478143551,0.937938478143551,0.937938478143551,0.9478655674016572,1853,1853,9265,11118,1234,119,10003,0.8997121784493614,9345,0.0,9345,116,9229,80,True,5,False,enhanced_local,IA2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ja,0.9423308068083985,0.9677865476237975,0.937938478143551,0.937938478143551,0.937938478143551,0.9473962361721293,1853,1853,9265,11118,459,220,10879,0.9785033279366793,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,JA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lit,0.897932628132122,0.9397343145361048,0.8818132757690232,0.8818132757690232,0.8818132757690232,0.9003198091766084,1853,1853,9265,11118,1551,51,9618,0.8650836481381543,9454,0.0,9454,221,9233,189,True,5,False,enhanced_local,LIT-i2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,llhn,0.9230629806616826,0.9666570946196843,0.937938478143551,0.937938478143551,0.937938478143551,0.9436898525424986,1853,1853,9265,11118,711,253,10660,0.9588055405648498,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,LLHN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_aa,0.9463987610822808,0.9683258052969922,0.937938478143551,0.937938478143551,0.937938478143551,0.9478701137188658,1853,1853,9265,11118,1434,143,9827,0.8838819931642382,9345,0.0,9345,116,9229,80,True,5,False,local_bayesian,LNB-AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_cn,0.9453906723925072,0.9681713322629338,0.937938478143551,0.937938478143551,0.937938478143551,0.9477497326783672,1853,1853,9265,11118,1421,143,9840,0.8850512682137075,9345,0.0,9345,116,9229,80,True,5,False,local_bayesian,LNB-CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_ra,0.946505955966458,0.9683435708608639,0.937938478143551,0.937938478143551,0.937938478143551,0.9478828332200826,1853,1853,9265,11118,1434,143,9827,0.8838819931642382,9345,0.0,9345,116,9229,80,True,5,False,local_bayesian,LNB-RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lpi,0.9663434457713667,0.9819054237101544,0.9552077711818673,0.9552077711818673,0.9552077711818673,0.9620524543357463,1853,1853,9265,11118,879,182,10421,0.9373088685015291,9079,0.001,188,21,167,2,True,5,False,quasi_local_path,LPI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lrw,0.9252146238409333,0.9565781660055063,0.9114948731786292,0.9114948731786292,0.9114948731786292,0.925121259715829,1853,1853,9265,11118,1731,98,9485,0.8531210649397374,9173,2.6760958010183613e-07,2,0,2,2,False,5,False,quasi_local_walk,LRW-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ora_cni,0.9654714453346198,0.9816480851488913,0.9514301133297356,0.9514301133297356,0.9514301133297356,0.9587206845912193,1853,1853,9265,11118,1845,85,9358,0.8416981471487678,9079,0.07577272727272726,5,2,3,4,True,5,False,quasi_local_path,ORA-CNI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,pa,0.6625563009816109,0.8482833659860514,0.5957906098219105,0.5957906098219105,0.5957906098219105,0.639495265838877,1853,1853,9265,11118,553,333,10898,0.980212268393596,860,76.0,11,2,9,4,True,5,False,degree_based,PA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,pfp,0.9607590191779266,0.9813338385354884,0.9503507825148408,0.9503507825148408,0.9503507825148408,0.9570634454718046,1853,1853,9265,11118,1899,60,9279,0.8345925526173772,9079,0.003418475947211579,1,0,1,1,False,5,False,quasi_local_walk,PFP-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ra,0.9465018717333034,0.9683499198656574,0.937938478143551,0.937938478143551,0.937938478143551,0.9478892909679398,1853,1853,9265,11118,1192,141,10067,0.9054686094621335,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ra_cni,0.9650880946699527,0.981400328342569,0.9514301133297356,0.9514301133297356,0.9514301133297356,0.9587216624810555,1853,1853,9265,11118,1693,113,9538,0.8578881093721893,9088,0.07575757575757575,5,2,3,4,True,5,False,enhanced_local,RA-CNI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,sa,0.9423838866914138,0.9677875960833047,0.937938478143551,0.937938478143551,0.937938478143551,0.9473809117442981,1853,1853,9265,11118,886,272,10504,0.9447742399712179,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,SA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,so,0.9423308068083985,0.9677865476237975,0.937938478143551,0.937938478143551,0.937938478143551,0.9473962361721293,1853,1853,9265,11118,459,220,10879,0.9785033279366793,9345,0.0,9345,116,9229,80,True,5,False,local_similarity,SO
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,srw,0.969589850553631,0.982350087036701,0.9573664328116568,0.9573664328116568,0.9573664328116568,0.9641333032958356,1853,1853,9265,11118,1816,87,9389,0.8444864184205793,9079,1.152505258305241e-06,2,0,2,2,False,5,False,quasi_local_walk,SRW-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,aa,0.9398565667578287,0.9682596795383517,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9472204803101394,1853,1853,18530,20383,1237,147,19293,0.946524064171123,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_aa,0.7219635482812821,0.8471454233723176,0.7004856988667026,0.7004856988667026,0.7004856988667026,0.7443613805255176,1853,1853,18530,20383,1140,94,19337,0.9486827258009125,19083,0.0,19083,566,18517,553,True,10,False,enhanced_local,CAR-AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_cn,0.7210995921162775,0.8471168237268717,0.7004856988667026,0.7004856988667026,0.7004856988667026,0.7443030738842211,1853,1853,18530,20383,440,207,20150,0.9885689054604327,19083,0.0,19083,566,18517,553,True,10,False,enhanced_local,CAR-CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,car_ra,0.7220707906046118,0.8471510442802311,0.7004856988667026,0.7004856988667026,0.7004856988667026,0.7443755912675105,1853,1853,18530,20383,1132,94,19345,0.9490752097336015,19083,0.0,19083,566,18517,553,True,10,False,enhanced_local,CAR-RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,cn,0.9314980813375616,0.9679055477778629,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9467674588522267,1853,1853,18530,20383,40,38,20381,0.9999018790168277,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,fl,0.9550869046130523,0.9815646306845072,0.940636805180788,0.940636805180788,0.940636805180788,0.9490538071032584,1853,1853,18530,20383,890,189,19682,0.9656085953981259,18074,1.4477495601736835e-07,3,2,1,3,False,10,False,quasi_local_path,FL-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,fsw,0.9351137889612622,0.9679028538194069,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9467029226221467,1853,1853,18530,20383,936,252,19699,0.96644262375509,18551,0.0,18551,116,18435,21,True,10,False,enhanced_local,FSW
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hdi,0.9311529129605857,0.9676594801563021,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9461984570682104,1853,1853,18530,20383,374,213,20222,0.9921012608546338,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,HDI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,hpi,0.9212205561134674,0.9674962117119335,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9434673388670995,1853,1853,18530,20383,226,145,20302,0.9960261001815238,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,HPI
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia1,0.9399937850432971,0.9682713727742442,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9472373695789146,1853,1853,18530,20383,1242,129,19270,0.9453956728646421,18551,0.0,18551,116,18435,21,True,10,False,enhanced_local,IA1
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ia2,0.9397194187923632,0.9682497774207838,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9472066049034392,1853,1853,18530,20383,1245,125,19263,0.9450522494235393,18551,0.0,18551,116,18435,21,True,10,False,enhanced_local,IA2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ja,0.9315323936982232,0.9676998604092661,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9462088182882821,1853,1853,18530,20383,464,226,20145,0.9883236030025021,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,JA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lit,0.8842481160061512,0.9394730733755648,0.8812736103615758,0.8812736103615758,0.8812736103615758,0.8993050484381617,1853,1853,18530,20383,1607,53,18829,0.9237599960751607,18660,0.0,18660,221,18439,130,True,10,False,enhanced_local,LIT-i2
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,llhn,0.8975068154493753,0.9665809065621624,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9398295570044742,1853,1853,18530,20383,724,255,19914,0.976990629446107,18551,0.0,18551,116,18435,21,True,10,False,local_similarity,LLHN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_aa,0.9395199946920157,0.9682219786819058,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9471696681479563,1853,1853,18530,20383,1460,157,19080,0.9360741794632782,18551,0.0,18551,116,18435,21,True,10,False,local_bayesian,LNB-AA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_cn,0.9364364172873432,0.9679702173427435,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.946799701140056,1853,1853,18530,20383,1447,156,19092,0.9366629053623118,18551,0.0,18551,116,18435,21,True,10,False,local_bayesian,LNB-CN
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lnb_ra,0.940031978192901,0.9682671498123403,0.9373988127361036,0.9373988127361036,0.9373988127361036,0.9472302654452244,1853,1853,18530,20383,1460,157,19080,0.9360741794632782,18551,0.0,18551,116,18435,21,True,10,False,local_bayesian,LNB-RA
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lpi,0.9550869046130523,0.9815646306845072,0.940636805180788,0.940636805180788,0.940636805180788,0.9490538071032584,1853,1853,18530,20383,890,189,19682,0.9656085953981259,18074,0.005,3,2,1,3,False,10,False,quasi_local_path,LPI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,lrw,0.9118350483655662,0.9563749978521142,0.8926065839179709,0.8926065839179709,0.892606583917971,0.9086533960442917,1853,1853,18530,20383,1919,140,18604,0.9127213854682824,18168,7.724597117129174e-07,1,0,1,1,False,10,False,quasi_local_walk,LRW-l3
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,ora_cni,0.9521111192111713,0.9812498598413506,0.9233675121424717,0.9233675121424717,0.9233675121424717,0.9342418499405982,1853,1853,18530,20383,2043,134,18474,0.9063435215620861,18074,0.16666666666666666,11,10,1,11,False,10,False,quasi_local_path,ORA-CNI-beta-0.001
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,pa,0.5577531936082878,0.846786267743357,0.5207771181867242,0.5207771181867242,0.5207771181867242,0.5694016268253608,1853,1853,18530,20383,592,370,20161,0.9891085708678801,1723,117.0,29,4,25,6,True,10,False,degree_based,PA
