benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ego_facebook,ego-Facebook,social,3,local_similarity,aa,0.993947185153978,0.9938934093837439,0.9758893045905339,0.9758893045905339,0.9758893045905339,0.9783914851569522,16839,16839,16839,33678,AA,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,ra,0.9952389918300771,0.9947655424277658,0.9779084268662035,0.9779084268662035,0.9779084268662035,0.9802949698893585,16839,16839,16839,33678,RA,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,ja,0.9903903760592251,0.9905439804796811,0.9548072925945721,0.9548072925945721,0.9548072925945721,0.9596140010370047,16839,16839,16839,33678,JA,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,sa,0.9912103967547241,0.9915795439100553,0.9618148346101313,0.9618148346101313,0.9618148346101314,0.9657819766264162,16839,16839,16839,33678,SA,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,so,0.9903903760592251,0.9905439804796811,0.9548072925945721,0.9548072925945721,0.9548072925945721,0.9596140010370047,16839,16839,16839,33678,SO,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,hpi,0.9665330147178891,0.9861592861506306,0.9593800106894709,0.9593800106894709,0.9593800106894709,0.9579416352581559,16839,16839,16839,33678,HPI,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,hdi,0.9895122757468078,0.9896607930228059,0.9513035215867925,0.9513035215867925,0.9513035215867925,0.95647814516958,16839,16839,16839,33678,HDI,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,3,local_similarity,llhn,0.9151119491411831,0.9605838149126842,0.9350317714828672,0.9350317714828672,0.9350317714828671,0.9306887305471431,16839,16839,16839,33678,LLHN,0.41695364098995924
revision,ego_facebook,ego-Facebook,social,4,local_similarity,cn,0.9927777750639049,0.9933897926228474,0.9722667616841856,0.9722667616841856,0.9722667616841856,0.9750804763291245,16839,16839,16839,33678,CN,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,aa,0.9939956213671478,0.9944244267701505,0.9758893045905339,0.9758893045905339,0.9758893045905339,0.9783476559763399,16839,16839,16839,33678,AA,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,ra,0.9954493312042293,0.9954641058488897,0.9780271987647723,0.9780271987647723,0.9780271987647723,0.9803700377445892,16839,16839,16839,33678,RA,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,ja,0.9890011545777545,0.9909390844860473,0.956410713225251,0.956410713225251,0.956410713225251,0.9600557560177083,16839,16839,16839,33678,JA,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,sa,0.9897576071161658,0.9919381484282026,0.9621117643565532,0.9621117643565532,0.9621117643565532,0.9650692949735823,16839,16839,16839,33678,SA,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,so,0.9890011545777545,0.9909390844860473,0.956410713225251,0.956410713225251,0.956410713225251,0.9600557560177083,16839,16839,16839,33678,SO,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,hpi,0.9664380108319097,0.9865076456315033,0.9589049230951957,0.9589049230951957,0.9589049230951957,0.9575521361145828,16839,16839,16839,33678,HPI,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,hdi,0.9882354469120712,0.9901776807218315,0.952847556268187,0.952847556268187,0.9528475562681868,0.9568734711388502,16839,16839,16839,33678,HDI,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,4,local_similarity,llhn,0.9108900046253904,0.9588701746090446,0.932478175663638,0.932478175663638,0.932478175663638,0.9267886017890152,16839,16839,16839,33678,LLHN,0.43204216891899705
revision,ego_facebook,ego-Facebook,social,5,local_similarity,cn,0.9918143532070488,0.9922061487285779,0.9686442187778371,0.9686442187778371,0.9686442187778371,0.9718523041137089,16839,16839,16839,33678,CN,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,aa,0.9930660817984998,0.9933337094196585,0.972623077379892,0.972623077379892,0.972623077379892,0.9754407710047835,16839,16839,16839,33678,AA,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,ra,0.9946421767464609,0.9943888424582388,0.9747015856048459,0.9747015856048459,0.9747015856048459,0.9774257661537405,16839,16839,16839,33678,RA,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,ja,0.9887132055707674,0.9900126880113783,0.9537977314567373,0.9537977314567373,0.9537977314567374,0.958194332186082,16839,16839,16839,33678,JA,0.41504273703321815
