benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,lpi,0.9698572295471337,0.9697816355979622,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534865948098737,3234,3234,3234,6468,487,193,6174,0.9545454545454546,3347,0.0,3347,183,3164,113,True,LPI-beta-0.001,0.3948450558818877
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,ora_cni,0.9697719813144278,0.969561054871153,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534554370963719,3234,3234,3234,6468,2734,114,3848,0.5949288806431664,3347,0.0,3347,183,3164,113,True,ORA-CNI-beta-0.001,0.3948450558818877
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_path,fl,0.9698572295471337,0.9697816355979622,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534865948098737,3234,3234,3234,6468,487,193,6174,0.9545454545454546,3347,0.0,3347,183,3164,113,True,FL-l3,0.3948450558818877
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,lpi,0.9658110871759796,0.9655991592116692,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471805310757742,3234,3234,3234,6468,453,211,6226,0.9625850340136054,3379,0.0,3379,211,3168,145,True,LPI-beta-0.001,0.3849855400621891
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,ora_cni,0.9658448789858604,0.9654859526314603,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471532783783996,3234,3234,3234,6468,2729,123,3862,0.5970933828076685,3379,0.0,3379,211,3168,145,True,ORA-CNI-beta-0.001,0.3849855400621891
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,fl,0.9658110871759796,0.9655991592116692,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471805310757742,3234,3234,3234,6468,453,211,6226,0.9625850340136054,3379,0.0,3379,211,3168,145,True,FL-l3,0.3849855400621891
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,lpi,0.9661152728619248,0.9660382046458915,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471228988599075,3233,3233,3233,6466,487,191,6170,0.9542220847510052,3365,0.0,3365,207,3158,132,True,LPI-beta-0.001,0.4321377379819751
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,ora_cni,0.9662118624836127,0.9657902685239569,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471157888108173,3233,3233,3233,6466,2733,120,3853,0.5958861738323539,3365,0.0,3365,207,3158,132,True,ORA-CNI-beta-0.001,0.4321377379819751
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,fl,0.9661152728619248,0.9660382046458915,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471228988599075,3233,3233,3233,6466,487,191,6170,0.9542220847510052,3365,0.0,3365,207,3158,132,True,FL-l3,0.4321377379819751
standard,email_eu_core,email-Eu-core,communication,1,quasi_local_path,lpi,0.9417281311900096,0.946773540674317,0.8769893899204244,0.8769893899204244,0.8769893899204244,0.8904092740232471,3016,3016,3016,6032,3219,611,3424,0.5676392572944297,313,3.144,2,1,1,2,False,LPI-beta-0.001,4.56281464966014
