benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,email_univ,email-univ,communication,2,enhanced_local,fsw,0.848928365374306,0.8487413194444444,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8193991152833598,864,864,864,1728,FSW,0.03915727185085416
revision,email_univ,email-univ,communication,3,enhanced_local,ra_cni,0.9336203034183659,0.933606476123114,0.8622685185185185,0.8622685185185185,0.8622685185185185,0.8829419987187024,864,864,864,1728,RA-CNI,0.035292357206344604
revision,email_univ,email-univ,communication,3,enhanced_local,ia2,0.8594994627770975,0.8583502121913581,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8197523105370687,864,864,864,1728,IA2,0.035292357206344604
revision,email_univ,email-univ,communication,3,enhanced_local,car_ra,0.6855989199527186,0.685123563957476,0.6053240740740741,0.6053240740740741,0.6053240740740741,0.6582310663022038,864,864,864,1728,CAR-RA,0.035292357206344604
revision,email_univ,email-univ,communication,3,enhanced_local,fsw,0.8574960838584536,0.8570233464077504,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8194693537608437,864,864,864,1728,FSW,0.035292357206344604
revision,email_univ,email-univ,communication,4,enhanced_local,ra_cni,0.9266632435371125,0.9242969821673526,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.891047249831623,864,864,864,1728,RA-CNI,0.033455739729106426
revision,email_univ,email-univ,communication,4,enhanced_local,ia2,0.8549003955322544,0.8548009634344994,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8225956905339293,864,864,864,1728,IA2,0.033455739729106426
revision,email_univ,email-univ,communication,4,enhanced_local,car_ra,0.7032343963471837,0.7041410804612483,0.6342592592592593,0.6342592592592593,0.6342592592592593,0.6848828906949794,864,864,864,1728,CAR-RA,0.033455739729106426
revision,email_univ,email-univ,communication,4,enhanced_local,fsw,0.8561711196580566,0.8548565564986284,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8228595419242585,864,864,864,1728,FSW,0.033455739729106426
revision,email_univ,email-univ,communication,5,enhanced_local,ra_cni,0.9273115486467611,0.925369476978768,0.8563151796060255,0.8563151796060255,0.8563151796060255,0.8780381781789771,863,863,863,1726,RA-CNI,0.03332357993349433
revision,email_univ,email-univ,communication,5,enhanced_local,ia2,0.8528527896137232,0.8536546231113271,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.822115080663791,863,863,863,1726,IA2,0.03332357993349433
revision,email_univ,email-univ,communication,5,enhanced_local,car_ra,0.693142452588271,0.6926087149169742,0.6315179606025493,0.6315179606025493,0.6315179606025493,0.6810774968426024,863,863,863,1726,CAR-RA,0.03332357993349433
revision,email_univ,email-univ,communication,5,enhanced_local,fsw,0.8527942076225172,0.8533330468910494,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8221861624498711,863,863,863,1726,FSW,0.03332357993349433
revision,power_grid,power-grid,infrastructure,1,enhanced_local,ra_cni,0.7643074486288206,0.7648980932996231,0.6737160120845922,0.6737160120845922,0.6737160120845922,0.7336551017796376,331,331,331,662,RA-CNI,0.01245479891076684
revision,power_grid,power-grid,infrastructure,1,enhanced_local,ia2,0.6697414773778524,0.6706720457096961,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6791457342386568,331,331,331,662,IA2,0.01245479891076684
revision,power_grid,power-grid,infrastructure,1,enhanced_local,car_ra,0.5332326283987914,0.5332326283987916,0.5317220543806647,0.5317220543806647,0.5317220543806647,0.5671589430888008,331,331,331,662,CAR-RA,0.01245479891076684
revision,power_grid,power-grid,infrastructure,1,enhanced_local,fsw,0.6714399636838768,0.6709823751152327,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6795476917226364,331,331,331,662,FSW,0.01245479891076684
revision,power_grid,power-grid,infrastructure,2,enhanced_local,ra_cni,0.7701137116207587,0.7722866713520322,0.6858006042296072,0.6858006042296072,0.6858006042296072,0.7428918853765022,331,331,331,662,RA-CNI,0.009925746358931065
revision,power_grid,power-grid,infrastructure,2,enhanced_local,ia2,0.6963515601577451,0.6954481978076141,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6822803589357955,331,331,331,662,IA2,0.009925746358931065
revision,power_grid,power-grid,infrastructure,2,enhanced_local,car_ra,0.5302114803625377,0.5302114803625377,0.525679758308157,0.525679758308157,0.525679758308157,0.5586665592959422,331,331,331,662,CAR-RA,0.009925746358931065
revision,power_grid,power-grid,infrastructure,2,enhanced_local,fsw,0.6925906038471461,0.6946221739487592,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6814995077249418,331,331,331,662,FSW,0.009925746358931065
revision,power_grid,power-grid,infrastructure,3,enhanced_local,ra_cni,0.7598187311178247,0.7598187311178248,0.676737160120846,0.676737160120846,0.676737160120846,0.7372374243502477,331,331,331,662,RA-CNI,0.007520199287682772
revision,power_grid,power-grid,infrastructure,3,enhanced_local,ia2,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,IA2,0.007520199287682772
revision,power_grid,power-grid,infrastructure,3,enhanced_local,car_ra,0.5332326283987915,0.5332326283987916,0.5287009063444109,0.5287009063444109,0.5287009063444109,0.5678057044447002,331,331,331,662,CAR-RA,0.007520199287682772
revision,power_grid,power-grid,infrastructure,3,enhanced_local,fsw,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,FSW,0.007520199287682772
revision,power_grid,power-grid,infrastructure,4,enhanced_local,ra_cni,0.7554087400537954,0.7570942214839222,0.6737160120845922,0.6737160120845922,0.6737160120845922,0.7334587909077432,331,331,331,662,RA-CNI,0.006714276038110256
revision,power_grid,power-grid,infrastructure,4,enhanced_local,ia2,0.6800833796601201,0.682546709139201,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6782397805747544,331,331,331,662,IA2,0.006714276038110256
revision,power_grid,power-grid,infrastructure,4,enhanced_local,car_ra,0.5392749244712991,0.5392749244712991,0.525679758308157,0.525679758308157,0.525679758308157,0.5687625061349499,331,331,331,662,CAR-RA,0.006714276038110256
revision,power_grid,power-grid,infrastructure,4,enhanced_local,fsw,0.6810216414220488,0.6826288551583137,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6786782058818508,331,331,331,662,FSW,0.006714276038110256
revision,power_grid,power-grid,infrastructure,5,enhanced_local,ra_cni,0.7475171631555192,0.7465840220385676,0.6303030303030303,0.6303030303030303,0.6303030303030303,0.6987726404891494,330,330,330,660,RA-CNI,0.007032478228211403
revision,power_grid,power-grid,infrastructure,5,enhanced_local,ia2,0.6655620527347493,0.6653856749311294,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6515276715607071,330,330,330,660,IA2,0.007032478228211403
revision,power_grid,power-grid,infrastructure,5,enhanced_local,car_ra,0.5439393939393942,0.543939393939394,0.5242424242424243,0.5242424242424243,0.5242424242424243,0.5709489695978022,330,330,330,660,CAR-RA,0.007032478228211403
revision,power_grid,power-grid,infrastructure,5,enhanced_local,fsw,0.6635877233026648,0.6650367309458218,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6510649714943214,330,330,330,660,FSW,0.007032478228211403
revision,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,ra_cni,0.8018962695394949,0.7985798816568048,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7722105257058247,65,65,65,130,RA-CNI,0.001913800835609436
revision,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,ia2,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,IA2,0.001913800835609436
revision,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,car_ra,0.5076923076923077,0.5076923076923077,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.47049197435244877,65,65,65,130,CAR-RA,0.001913800835609436
revision,power_1138_bus,power-1138-bus,infrastructure,1,enhanced_local,fsw,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,FSW,0.001913800835609436
revision,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,ra_cni,0.7808277027027026,0.7777099609375,0.71875,0.71875,0.71875,0.7892067798595717,64,64,64,128,RA-CNI,0.002029813826084137
revision,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,ia2,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,IA2,0.002029813826084137
revision,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,car_ra,0.515625,0.515625,0.578125,0.578125,0.578125,0.5770502543007844,64,64,64,128,CAR-RA,0.002029813826084137
revision,power_1138_bus,power-1138-bus,infrastructure,2,enhanced_local,fsw,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,FSW,0.002029813826084137
revision,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,ra_cni,0.828125,0.828125,0.78125,0.78125,0.78125,0.8400625322080042,64,64,64,128,RA-CNI,0.002029434312134981
revision,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,ia2,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,IA2,0.002029434312134981
revision,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,car_ra,0.5078125,0.5078125,0.484375,0.484375,0.484375,0.4814661287398577,64,64,64,128,CAR-RA,0.002029434312134981
revision,power_1138_bus,power-1138-bus,infrastructure,3,enhanced_local,fsw,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,FSW,0.002029434312134981
revision,power_1138_bus,power-1138-bus,infrastructure,4,enhanced_local,ra_cni,0.8240786205884992,0.8232421875,0.796875,0.796875,0.796875,0.8512833671333186,64,64,64,128,RA-CNI,0.0020120488479733467
revision,power_1138_bus,power-1138-bus,infrastructure,4,enhanced_local,ia2,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,IA2,0.0020120488479733467
revision,power_1138_bus,power-1138-bus,infrastructure,4,enhanced_local,car_ra,0.515625,0.515625,0.546875,0.546875,0.546875,0.598777846163681,64,64,64,128,CAR-RA,0.0020120488479733467
revision,power_1138_bus,power-1138-bus,infrastructure,4,enhanced_local,fsw,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,FSW,0.0020120488479733467
revision,power_1138_bus,power-1138-bus,infrastructure,5,enhanced_local,ra_cni,0.7421875,0.7421875,0.671875,0.671875,0.671875,0.7548946945950421,64,64,64,128,RA-CNI,0.0019430690445005894
revision,power_1138_bus,power-1138-bus,infrastructure,5,enhanced_local,ia2,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,IA2,0.0019430690445005894
revision,power_1138_bus,power-1138-bus,infrastructure,5,enhanced_local,car_ra,0.5078125,0.5078125,0.484375,0.484375,0.484375,0.5319932254675837,64,64,64,128,CAR-RA,0.0019430690445005894
revision,power_1138_bus,power-1138-bus,infrastructure,5,enhanced_local,fsw,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,FSW,0.0019430690445005894
