benchmark,network_id,network,domain,family,method_id,method,parameter,parameter_value,is_primary,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
revision,power_grid,power-grid,infrastructure,quasi_local_walk,srw,SRW-l7,steps,7.0,False,0.9323993551526814,0.008453043614109436,0.9329838346004781,0.00824702803708799,0.8869339924929049,0.012648015091517993,0.8869339924929049,0.012648015091517993,0.8869339924929049,0.012648015091517986,0.9103637564578275,0.010280217949552414
revision,power_grid,power-grid,infrastructure,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,0.9310297302395609,0.0077560639652069245,0.9327551193644685,0.007959075763948517,0.8869339924929049,0.012648015091517993,0.8869339924929049,0.012648015091517993,0.8869339924929049,0.012648015091517986,0.9097932585028307,0.01011353264739612
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.7012713903275009,0.04006043139377223,0.709473667483358,0.04189308376254162,0.6417788461538462,0.045130699106585,0.6417788461538462,0.045130699106585,0.6417788461538462,0.045130699106585,0.7197413391104373,0.03947887240348414
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.8114188673055786,0.035515664793876724,0.8115641815366125,0.036086089100581684,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8179787882152434,0.04298800800436615
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.8094707960241946,0.03831862331023066,0.8113558212370562,0.036927565110831215,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8171234514100961,0.04446762839067805
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,0.8271259517922053,0.028044313289437545,0.8346215040218196,0.020465666674149504,0.7725480769230769,0.02407413218802515,0.7725480769230769,0.02407413218802515,0.7725480769230769,0.02407413218802519,0.8266071276241032,0.01407065516668766
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,srw,SRW-l5,steps,5.0,False,0.9076125379062278,0.017317659967608538,0.906365321052145,0.01809510078937603,0.850576923076923,0.04442909913808622,0.850576923076923,0.04442909913808622,0.850576923076923,0.04442909913808622,0.8916338715203102,0.03139706276572498
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,0.905406066906386,0.027186233818546977,0.9058455413276627,0.02229425953777324,0.850576923076923,0.04442909913808622,0.850576923076923,0.04442909913808622,0.850576923076923,0.04442909913808622,0.890710749923285,0.03406723545105495
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,0.8952982343560423,0.025454928036336096,0.899922799556213,0.020972877199799626,0.8536538461538461,0.016903500204300995,0.8536538461538461,0.016903500204300995,0.8536538461538461,0.016903500204300995,0.886868805831836,0.014981162924338199
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,srw,SRW-l7,steps,7.0,False,0.9406498136322122,0.019700837279741593,0.9379668142104289,0.02268887616926742,0.8973076923076924,0.027677342210182067,0.8973076923076924,0.027677342210182067,0.8973076923076923,0.027677342210182077,0.9245286462966801,0.019444281733138256
revision,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,0.9375935959229402,0.029766576313448062,0.9364550030048078,0.026264455888595255,0.8879326923076925,0.02253046404939463,0.8879326923076925,0.02253046404939463,0.8879326923076922,0.022530464049394634,0.9170081081498592,0.01893387606792364
