benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,power_grid,power-grid,infrastructure,1,local_similarity,hpi,0.6696792993191132,0.6707039913837954,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6790582999466782,331,331,331,662,15,12,659,0.9954682779456193,547,0.0,547,217,330,216,True,HPI,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,hdi,0.6717308968292914,0.6710782121375307,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6796229941791522,331,331,331,662,24,15,653,0.986404833836858,547,0.0,547,217,330,216,True,HDI,0.006436485797166824
standard,power_grid,power-grid,infrastructure,1,local_similarity,llhn,0.6709332831110141,0.6708637197542922,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6794300277792628,331,331,331,662,39,23,646,0.9758308157099698,547,0.0,547,217,330,216,True,LLHN,0.006436485797166824
standard,power_grid,power-grid,infrastructure,2,local_similarity,cn,0.6941837134752428,0.6950237767088654,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6822579751238489,331,331,331,662,6,5,661,0.9984894259818731,531,0.0,531,201,330,200,True,CN,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,aa,0.6963515601577455,0.6954481978076141,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6822803589357955,331,331,331,662,41,15,636,0.9607250755287009,531,0.0,531,201,330,200,True,AA,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,ra,0.6963515601577451,0.6954481978076141,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6822803589357955,331,331,331,662,39,16,639,0.9652567975830816,531,0.0,531,201,330,200,True,RA,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,ja,0.6928713460541778,0.6946358649519446,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6815199596031193,331,331,331,662,27,17,652,0.9848942598187311,531,0.0,531,201,330,200,True,JA,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,sa,0.6935591755387391,0.6947408293096997,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.681693058676004,331,331,331,662,47,22,637,0.9622356495468278,531,0.0,531,201,330,200,True,SA,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,so,0.6928713460541778,0.6946358649519446,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6815199596031193,331,331,331,662,27,17,652,0.9848942598187311,531,0.0,531,201,330,200,True,SO,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,hpi,0.6936464563711419,0.6948366663319977,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6819930692160765,331,331,331,662,18,9,653,0.986404833836858,531,0.0,531,201,330,200,True,HPI,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,hdi,0.6924118562447895,0.6945993556101168,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6814995077249418,331,331,331,662,24,15,653,0.986404833836858,531,0.0,531,201,330,200,True,HDI,0.011641004122793674
standard,power_grid,power-grid,infrastructure,2,local_similarity,llhn,0.6923272909196313,0.6945811009392029,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6813603489834434,331,331,331,662,41,22,643,0.9712990936555891,531,0.0,531,201,330,200,True,LLHN,0.011641004122793674
standard,power_grid,power-grid,infrastructure,3,local_similarity,cn,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,7,5,660,0.9969788519637462,535,0.0,535,204,331,204,True,CN,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,aa,0.6918429003021149,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,40,19,641,0.9682779456193353,535,0.0,535,204,331,204,True,AA,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,ra,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,39,19,642,0.9697885196374623,535,0.0,535,204,331,204,True,RA,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,ja,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,28,15,649,0.9803625377643505,535,0.0,535,204,331,204,True,JA,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,sa,0.6918429003021146,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,42,23,643,0.9712990936555891,535,0.0,535,204,331,204,True,SA,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,so,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,28,15,649,0.9803625377643505,535,0.0,535,204,331,204,True,SO,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,hpi,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,14,11,659,0.9954682779456193,535,0.0,535,204,331,204,True,HPI,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,hdi,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,24,12,650,0.9818731117824774,535,0.0,535,204,331,204,True,HDI,0.008803776931017637
standard,power_grid,power-grid,infrastructure,3,local_similarity,llhn,0.6918429003021147,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,37,21,646,0.9758308157099698,535,0.0,535,204,331,204,True,LLHN,0.008803776931017637
standard,power_grid,power-grid,infrastructure,4,local_similarity,cn,0.6822268071623314,0.6829528755670358,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6788321960274127,331,331,331,662,6,5,661,0.9984894259818731,539,0.0,539,209,330,208,True,CN,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,aa,0.681673789786439,0.6827475105192542,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6788879088858313,331,331,331,662,47,14,629,0.9501510574018127,539,0.0,539,209,330,208,True,AA,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,ra,0.6809985782274455,0.6826516734969561,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6786527994129422,331,331,331,662,44,14,632,0.9546827794561934,539,0.0,539,209,330,208,True,RA,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,ja,0.6812537644219631,0.6826425461614991,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6787708010038869,331,331,331,662,24,16,654,0.9879154078549849,539,0.0,539,209,330,208,True,JA,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,sa,0.6816749418813828,0.6827018738419693,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6789053688496243,331,331,331,662,42,22,642,0.9697885196374623,539,0.0,539,209,330,208,True,SA,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,so,0.6812537644219631,0.6826425461614991,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6787708010038869,331,331,331,662,24,16,654,0.9879154078549849,539,0.0,539,209,330,208,True,SO,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,hpi,0.6820559352564417,0.6828479112092808,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6789547930662218,331,331,331,662,15,10,657,0.9924471299093656,539,0.0,539,209,330,208,True,HPI,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,hdi,0.6806358515473703,0.6825786548133004,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.678441499162445,331,331,331,662,22,16,656,0.9909365558912386,539,0.0,539,209,330,208,True,HDI,0.006609631702303886
standard,power_grid,power-grid,infrastructure,4,local_similarity,llhn,0.6805343350100168,0.6825604001423865,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6785087725102606,331,331,331,662,35,20,647,0.9773413897280967,539,0.0,539,209,330,208,True,LLHN,0.006609631702303886
standard,power_grid,power-grid,infrastructure,5,local_similarity,cn,0.6644826644826646,0.6652892561983471,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6514170885904734,330,330,330,660,5,4,659,0.9984848484848485,549,0.0,549,220,329,219,True,CN,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,aa,0.6657137346643309,0.6654224058769512,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6515595478851445,330,330,330,660,35,13,638,0.9666666666666667,549,0.0,549,220,329,219,True,AA,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,ra,0.6656763646269609,0.6654132231404958,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6515517782778153,330,330,330,660,33,13,640,0.9696969696969697,549,0.0,549,220,329,219,True,RA,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,ja,0.6619750446115088,0.6648714416896234,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6504233930203753,330,330,330,660,25,16,651,0.9863636363636363,549,0.0,549,220,329,219,True,JA,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,sa,0.6611829914957585,0.6648255280073462,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6501979067377044,330,330,330,660,37,22,645,0.9772727272727273,549,0.0,549,220,329,219,True,SA,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,so,0.6619750446115088,0.6648714416896234,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6504233930203753,330,330,330,660,25,16,651,0.9863636363636363,549,0.0,549,220,329,219,True,SO,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,hpi,0.6611280795735468,0.6648347107438016,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6503183109743841,330,330,330,660,13,10,657,0.9954545454545455,549,0.0,549,220,329,219,True,HPI,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,hdi,0.6628370291613194,0.6649678604224059,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6509351233878229,330,330,330,660,19,17,658,0.996969696969697,549,0.0,549,220,329,219,True,HDI,0.006786298006772995
standard,power_grid,power-grid,infrastructure,5,local_similarity,llhn,0.660597165127415,0.6647750229568411,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6497977043771498,330,330,330,660,30,22,652,0.9878787878787879,549,0.0,549,220,329,219,True,LLHN,0.006786298006772995
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,cn,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,3,3,130,1.0,106,0.0,106,41,65,41,True,CN,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,aa,0.6846153846153844,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,11,7,126,0.9692307692307692,106,0.0,106,41,65,41,True,AA,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,ra,0.6846153846153844,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,11,7,126,0.9692307692307692,106,0.0,106,41,65,41,True,RA,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,ja,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,13,7,124,0.9538461538461539,106,0.0,106,41,65,41,True,JA,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,sa,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,15,8,123,0.9461538461538461,106,0.0,106,41,65,41,True,SA,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,so,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,13,7,124,0.9538461538461539,106,0.0,106,41,65,41,True,SO,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,hpi,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,7,5,128,0.9846153846153847,106,0.0,106,41,65,41,True,HPI,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,hdi,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,9,7,128,0.9846153846153847,106,0.0,106,41,65,41,True,HDI,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,1,local_similarity,llhn,0.6846153846153846,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,14,7,123,0.9461538461538461,106,0.0,106,41,65,41,True,LLHN,0.002615382894873619
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,cn,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,5,3,126,0.984375,103,0.0,103,39,64,39,True,CN,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,aa,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,14,7,121,0.9453125,103,0.0,103,39,64,39,True,AA,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,ra,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,14,7,121,0.9453125,103,0.0,103,39,64,39,True,RA,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,ja,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,13,6,121,0.9453125,103,0.0,103,39,64,39,True,JA,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,sa,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,17,7,118,0.921875,103,0.0,103,39,64,39,True,SA,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,so,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,13,6,121,0.9453125,103,0.0,103,39,64,39,True,SO,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,hpi,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,6,5,127,0.9921875,103,0.0,103,39,64,39,True,HPI,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,hdi,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,11,7,124,0.96875,103,0.0,103,39,64,39,True,HDI,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,2,local_similarity,llhn,0.6953125,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,17,7,118,0.921875,103,0.0,103,39,64,39,True,LLHN,0.004207608290016651
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,cn,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,4,3,127,0.9921875,95,0.0,95,31,64,31,True,CN,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,aa,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,17,6,117,0.9140625,95,0.0,95,31,64,31,True,AA,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,ra,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,17,6,117,0.9140625,95,0.0,95,31,64,31,True,RA,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,ja,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,15,11,124,0.96875,95,0.0,95,31,64,31,True,JA,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,sa,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,20,10,118,0.921875,95,0.0,95,31,64,31,True,SA,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,so,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,15,11,124,0.96875,95,0.0,95,31,64,31,True,SO,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,hpi,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,9,7,126,0.984375,95,0.0,95,31,64,31,True,HPI,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,hdi,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,14,8,122,0.953125,95,0.0,95,31,64,31,True,HDI,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,3,local_similarity,llhn,0.7578125,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,20,8,116,0.90625,95,0.0,95,31,64,31,True,LLHN,0.004414753057062626
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,cn,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,4,4,128,1.0,101,0.0,101,37,64,37,True,CN,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,aa,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,15,7,120,0.9375,101,0.0,101,37,64,37,True,AA,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,ra,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,14,8,122,0.953125,101,0.0,101,37,64,37,True,RA,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,ja,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,17,5,116,0.90625,101,0.0,101,37,64,37,True,JA,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,sa,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,18,8,118,0.921875,101,0.0,101,37,64,37,True,SA,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,so,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,17,5,116,0.90625,101,0.0,101,37,64,37,True,SO,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,hpi,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,7,6,127,0.9921875,101,0.0,101,37,64,37,True,HPI,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,hdi,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,16,6,118,0.921875,101,0.0,101,37,64,37,True,HDI,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,4,local_similarity,llhn,0.7109375,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,17,8,119,0.9296875,101,0.0,101,37,64,37,True,LLHN,0.0026788953691720963
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,cn,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,4,3,127,0.9921875,107,0.0,107,43,64,43,True,CN,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,aa,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,12,8,124,0.96875,107,0.0,107,43,64,43,True,AA,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,ra,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,12,8,124,0.96875,107,0.0,107,43,64,43,True,RA,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,ja,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,13,6,121,0.9453125,107,0.0,107,43,64,43,True,JA,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,sa,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,15,7,120,0.9375,107,0.0,107,43,64,43,True,SA,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,so,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,13,6,121,0.9453125,107,0.0,107,43,64,43,True,SO,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,hpi,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,7,4,125,0.9765625,107,0.0,107,43,64,43,True,HPI,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,hdi,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,11,7,124,0.96875,107,0.0,107,43,64,43,True,HDI,0.002606114372611046
standard,power_1138_bus,power-1138-bus,infrastructure,5,local_similarity,llhn,0.6640625,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,15,7,120,0.9375,107,0.0,107,43,64,43,True,LLHN,0.002606114372611046
